pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_555_/A0,76187,34525,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_555_,_053_,7.684109598615763e-11,-1.0420895257823304e-09,7.410886349035195e-10,7.237179189267806e-10,1.6110000203493316e-15
_555_/A1,76176,34076,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_555_,net45,1.9487879365787109e-10,-1.948579519961413e-09,1.6539064562337558e-09,1.6052114082398816e-09,1.9640000482054956e-15
_555_/S,76065,33590,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_555_,_136_,1.779471153762202e-10,-2.928131070945028e-09,2.431452816864521e-09,2.556584277613183e-09,3.519999995828119e-15
_555_/X,74276,34133,0,-1,0,0,1,1.730449957588684e-13,1.5042319612135202e-09,0,_555_,_236_,5.680403369900944e-11,-2.928131070945028e-09,2.7882545161617145e-09,2.895660822233026e-09,-1
_556_/A0,77992,28747,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_556_,_093_,1.2824546979928186e-10,-7.782575695003402e-10,7.681732472342162e-10,7.508119681531866e-10,2.314999913635837e-15
_556_/A1,78833,28550,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_556_,_236_,5.680403369900944e-11,-2.928131070945028e-09,2.7884059505822734e-09,2.8958040410032027e-09,2.364000134359788e-15
_556_/S,81167,28730,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_556_,_043_,1.8953159874879333e-10,-1.3821106481515244e-09,1.2792240600134619e-09,1.190894383107377e-09,4.829000053833705e-15
_556_/Y,78440,28512,0,-1,0,0,1,6.867499868475416e-14,1.458282938848754e-09,0,_556_,_237_,1.0922301257876299e-10,-2.928131070945028e-09,3.023107986166451e-09,2.85051116044599e-09,-1
_557_/A,81147,34160,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_557_,_168_,1.5923423690722416e-10,-1.222780099396914e-09,1.3180184721406363e-09,1.2105516589144827e-09,2.374999915971069e-15
_557_/B,80302,34170,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_557_,net10,5.1025121627912284e-11,-8.679702789837762e-12,7.097963883317959e-11,7.210428781823097e-11,2.4280000380301914e-15
_557_/Y,80817,34116,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_557_,_238_,3.697388228918186e-11,-1.222780099396914e-09,1.272264626983599e-09,1.3777087248811881e-09,-1
_558_/A1,78450,34075,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_558_,_065_,1.2860068565601068e-10,-1.2160413787043467e-09,1.2935461590757313e-09,1.1954356393673038e-09,1.8179999437025873e-15
_558_/A2,78947,34003,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_558_,_237_,1.0922301257876299e-10,-2.928131070945028e-09,3.023188810402644e-09,2.850584879254825e-09,1.8090000068797735e-15
_558_/B1,79822,33840,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_558_,_238_,3.697388922807576e-11,-1.2227799883746115e-09,1.2723017084326216e-09,1.3777443630402786e-09,1.6949999600911854e-15
_558_/Y,79520,34031,0,-1,0,0,1,5.0363999673204776e-14,1.4843138940179301e-09,1,_558_,_011_,1.2028487927917553e-10,-2.928131070945028e-09,2.9833020498415408e-09,3.1041662573727535e-09,-1
_559_/A,65330,39600,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_559_,net54,7.05099173492485e-11,-2.1586734622047743e-09,1.4991357044635834e-09,1.484509737359474e-09,4.556999986778457e-15
_559_/B,64405,39600,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_559_,_149_,7.255850781318074e-11,-1.925198667152017e-09,1.1860742388236645e-09,1.3018465194747364e-09,4.621000102207097e-15
_559_/Y,65425,39262,0,-1,0,0,1,2.957249787931271e-13,1.4947069137960511e-09,0,_559_,_239_,1.166236135441423e-10,-2.1586734622047743e-09,1.5922260176992609e-09,1.589126163992205e-09,-1
_560_/A,53100,42000,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_560_,_097_,1.0820284945811665e-10,-1.2785232872403185e-09,9.595122474337359e-10,9.11824005189743e-10,2.466999976020621e-15
_560_/B,52240,42000,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_560_,_239_,1.1662891485908489e-10,-1.90599713789652e-09,1.5928590668679021e-09,1.5897118066376947e-09,2.500999878523409e-15
_560_/Y,52496,42151,0,-1,0,0,1,8.606999932648379e-14,1.4944788739867931e-09,0,_560_,_240_,7.997486006772192e-11,-1.90599713789652e-09,1.6863884733098189e-09,1.6449676065732888e-09,-1
_561_/A_N,55800,41960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_561_,_095_,1.6767032207098964e-10,-1.2307788122001284e-09,7.917150823821828e-10,7.534970980493938e-10,1.4270000061293456e-15
_561_/B,57255,41845,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_561_,_117_,1.0030933028648548e-10,-1.264688465063557e-09,7.881970076617506e-10,8.596615086453596e-10,2.377999894912007e-15
_561_/C,56830,41845,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_561_,_042_,1.5776482897855715e-10,-1.3863836745287017e-09,1.0224133761838061e-09,9.752506580085196e-10,2.412999931567265e-15
_561_/D,56300,41960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_561_,_239_,1.1662902588138735e-10,-2.0004571332776777e-09,1.5928661722952597e-09,1.5897196892211696e-09,2.429000172182662e-15
_561_/Y,57524,42282,0,-1,0,0,1,1.245220018677301e-13,1.4920958912867377e-09,0,_561_,_241_,8.234624787606393e-11,-2.0004569112330728e-09,1.6997943053098652e-09,1.7059843537836628e-09,-1
_562_/A,55400,39600,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_562_,_175_,3.9086181513603435e-10,-2.750595973211034e-09,2.403377719062405e-09,2.210737148899966e-09,2.466999976020621e-15
_562_/B,54540,39600,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_562_,_241_,8.234627563163954e-11,-2.0004569112330728e-09,1.699908991348309e-09,1.70608882577028e-09,2.500999878523409e-15
_562_/Y,54796,39448,0,-1,0,0,1,8.606999932648379e-14,1.4944788739867931e-09,0,_562_,_242_,8.162141795775568e-11,-2.750596195255639e-09,2.3423085693252688e-09,2.4939292853076722e-09,-1
_563_/A,48947,45040,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_563_,dpath.a_lt_b$in1\[3\],2.45197001591535e-10,-1.2361812684602569e-09,7.393500811581077e-10,6.610342828672344e-10,2.374999915971069e-15
_563_/B,48102,45050,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_563_,_041_,1.3695278244796327e-10,-1.3354144456911854e-09,7.920494260460487e-10,7.642770305515967e-10,2.4280000380301914e-15
_563_/Y,48617,44996,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_563_,_243_,6.771740806987836e-11,-1.3354144456911854e-09,8.617625502083115e-10,8.743555324208785e-10,-1
_564_/A,54960,41960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_564_,_095_,1.676709743270166e-10,-1.31031407946125e-09,7.917325128836694e-10,7.535141399728218e-10,2.349999950291095e-15
_564_/B,54412,41845,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_564_,dpath.a_lt_b$in1\[3\],2.4519691832480817e-10,-1.2460239506850712e-09,7.393201606475941e-10,6.610043068455695e-10,2.4800000259368434e-15
_564_/C,53580,41835,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_564_,_239_,1.1662860954775311e-10,-2.1586734622047743e-09,1.592841525344113e-09,1.5896967076045598e-09,2.4629998629272128e-15
_564_/Y,54477,42115,0,-1,0,0,1,1.4649399586192519e-13,1.495808921170294e-09,0,_564_,_244_,6.479139447179705e-11,-2.1586734622047743e-09,1.6830021820624097e-09,1.6808887615127333e-09,-1
_565_/A1,49485,42000,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_565_,_095_,1.6767472132972472e-10,-1.3025525102960955e-09,7.918302680209877e-10,7.536071211511342e-10,2.4000000934092797e-15
_565_/A2,50052,42570,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_565_,_239_,1.16629123025902e-10,-2.08856532069035e-09,1.5928718344326853e-09,1.5897236860240582e-09,2.672000160464528e-15
_565_/A3,50741,42332,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_565_,_243_,6.771740806987836e-11,-1.3354144456911854e-09,8.618844526964153e-10,8.744633350765696e-10,2.6650000684301815e-15
_565_/B1,51722,41960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_565_,_244_,6.479140834958486e-11,-2.1586734622047743e-09,1.6830679072654675e-09,1.680951600135927e-09,2.394000135527404e-15
_565_/Y,51401,41893,0,-1,0,0,1,4.761700067449151e-14,1.4872859610548517e-09,0,_565_,_245_,1.9288852459720118e-10,-2.1586734622047743e-09,1.824601914002244e-09,1.7479365732597785e-09,-1
_566_/A1,52163,45317,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_566_,_095_,1.676739580513953e-10,-1.184704223611277e-09,7.91810672584603e-10,7.535870261143884e-10,2.4259999814834872e-15
_566_/A2,52652,45080,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_566_,_063_,1.5642918904656966e-10,-1.6616382714218503e-09,1.151706841007183e-09,1.2062207899177224e-09,2.42400013669502e-15
_566_/B1,51275,45240,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_566_,_245_,1.9288852459720118e-10,-2.1586734622047743e-09,1.824690731844214e-09,1.7480158431837367e-09,2.4770000469959055e-15
_566_/Y,51581,45038,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_566_,_246_,8.693791520020255e-11,-2.1586734622047743e-09,1.8471303375733328e-09,1.8774710675018014e-09,-1
_567_/A1,49470,44955,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_567_,_141_,1.5138007514181595e-10,-3.0241649184858943e-09,2.6899631411225755e-09,2.7865070251209545e-09,1.8179999437025873e-15
_567_/A2,49967,44883,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_567_,_243_,6.771740806987836e-11,-1.160202378613917e-09,8.61838767018952e-10,8.744234225588343e-10,1.8090000068797735e-15
_567_/B1,50842,44720,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_567_,_246_,8.693791520020255e-11,-2.1586734622047743e-09,1.847165420620911e-09,1.87750481828175e-09,1.6949999600911854e-15
_567_/Y,50540,44911,0,-1,0,0,1,5.0363999673204776e-14,1.4843138940179301e-09,0,_567_,_247_,1.662178866768116e-10,-3.0241649184858943e-09,2.987030622847442e-09,2.807525767423158e-09,-1
_568_/A1,52347,39905,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_568_,_141_,1.513790898188816e-10,-3.041542351311932e-09,2.6898006044717704e-09,2.786352037986717e-09,2.4850000614244855e-15
_568_/A2,51785,39755,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_568_,_240_,7.997488088440363e-11,-1.90599713789652e-09,1.6864738494604126e-09,1.645046876497247e-09,2.475999912843435e-15
_568_/B1,53135,39275,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_568_,_242_,8.162141795775568e-11,-2.750596195255639e-09,2.3423654127441296e-09,2.493979911477595e-09,2.559999958464407e-15
_568_/C1,53605,39495,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_568_,_247_,1.662178866768116e-10,-3.0241649184858943e-09,2.987163849610397e-09,2.8076452274206076e-09,2.537999971725371e-15
_568_/Y,53562,39794,0,-1,0,0,1,4.761700067449151e-14,1.4910048751204386e-09,0,_568_,_248_,3.089273559186978e-10,-3.041542351311932e-09,3.100821155399558e-09,3.0765241465502413e-09,-1
_569_/A,82527,39600,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_569_,_168_,1.5925202823119378e-10,-1.2174971031342352e-09,1.3181575830856218e-09,1.2106849966997402e-09,2.374999915971069e-15
_569_/B,81682,39610,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_569_,net11,4.698722660956278e-11,-7.63768215339411e-12,6.79749936893792e-11,7.005979130170203e-11,2.4280000380301914e-15
_569_/Y,82197,39556,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_569_,_249_,3.6849454043696994e-11,-1.2174971031342352e-09,1.2722589648461735e-09,1.377649661016278e-09,-1
_570_/A1,79830,39515,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_570_,_065_,1.2860759679433897e-10,-1.217987932733422e-09,1.2937422244618801e-09,1.1956251544376073e-09,1.8179999437025873e-15
_570_/A2,80327,39443,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_570_,_248_,3.089273559186978e-10,-3.041542351311932e-09,3.1010687351340493e-09,3.0767610681436963e-09,1.8090000068797735e-15
_570_/B1,81202,39280,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_570_,_249_,3.68494609825909e-11,-1.2174971031342352e-09,1.272295824250591e-09,1.3776850771307636e-09,1.6949999600911854e-15
_570_/Y,80900,39471,0,-1,0,0,1,5.0363999673204776e-14,1.4843138940179301e-09,1,_570_,_012_,1.1178365177944016e-10,-3.041542351311932e-09,3.2157294604928666e-09,3.2123763649138937e-09,-1
_571_/A,59987,45040,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_571_,_097_,1.0820284945811665e-10,-1.577040165123833e-09,9.594061101125817e-10,9.117235855171657e-10,2.374999915971069e-15
_571_/B,59142,45050,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_571_,_150_,9.653728511027637e-11,-2.033762047659593e-09,1.4178775931128484e-09,1.383203440674663e-09,2.4280000380301914e-15
_571_/Y,59657,44996,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_571_,_250_,1.6151656401230952e-10,-2.033761825614988e-09,1.5644593398533857e-09,1.548535855100397e-09,-1
_572_/A,72880,50480,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_572_,_100_,1.321672910004068e-10,-1.2632292989422922e-09,8.718490929204847e-10,8.662588424357409e-10,2.466999976020621e-15
_572_/B,72020,50480,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_572_,_250_,1.6151877058057096e-10,-1.952364492296965e-09,1.5649571638576276e-09,1.5490071447743503e-09,2.500999878523409e-15
_572_/Y,72276,50328,0,-1,0,0,1,8.606999932648379e-14,1.4944788739867931e-09,0,_572_,_251_,1.0529201122100318e-10,-1.952364492296965e-09,1.6790361323515413e-09,1.6315072626227334e-09,-1
_573_/A,82540,45040,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_573_,dpath.a_lt_b$in1\[4\],1.4110514146015163e-10,-1.065187271720447e-09,6.870081170617937e-10,6.489221937577838e-10,2.466999976020621e-15
_573_/B,81680,45040,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_573_,_136_,1.7811607744278035e-10,-2.8088718018182135e-09,2.4334694259664502e-09,2.5584934171263285e-09,2.500999878523409e-15
_573_/Y,81936,44888,0,-1,0,0,1,8.606999932648379e-14,1.4944788739867931e-09,0,_573_,_252_,1.11322166762573e-10,-2.8088715797736086e-09,2.691972422752542e-09,2.5046174023657386e-09,-1
_574_/A,70125,44820,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_574_,dpath.a_lt_b$in0\[4\],2.1790109994146434e-10,-1.0851679554946259e-09,7.258718626168559e-10,6.564875310033358e-10,1.5510000180140996e-15
_574_/B,70980,45397,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_574_,dpath.a_lt_b$in1\[4\],1.4110715373938376e-10,-1.0868048683221332e-09,6.873562830023161e-10,6.492555382209275e-10,1.5770000119674256e-15
_574_/C,71485,45400,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_574_,_136_,1.7802670448929803e-10,-3.0304574405448648e-09,2.432513968031458e-09,2.557594802610197e-09,1.5719999764797835e-15
_574_/D,71955,45400,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_574_,_250_,1.615177713798488e-10,-2.033761825614988e-09,1.5648293771874933e-09,1.548888239888413e-09,1.6230000419922017e-15
_574_/X,72898,44776,0,-1,0,0,1,1.611430037800829e-13,1.502724944479894e-09,0,_574_,_253_,5.588714907522885e-11,-3.03045721850026e-09,2.6389777030288997e-09,2.7690023607362946e-09,-1
_575_/A1,71940,47375,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_575_,_251_,1.0529201122100318e-10,-1.952364492296965e-09,1.6791964485562971e-09,1.6316572537533602e-09,2.5090001047102257e-15
_575_/A2,72453,47682,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_575_,_252_,1.11322166762573e-10,-2.8088715797736086e-09,2.692159162265284e-09,2.504791263291395e-09,2.51900017568551e-15
_575_/A3,72890,47800,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_575_,_253_,5.5887180300251416e-11,-3.0304574405448648e-09,2.639059193398907e-09,2.7690734150098706e-09,2.5130000060453973e-15
_575_/B1,73432,47400,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_575_,_042_,1.5782597451163838e-10,-1.1222789364495611e-09,1.0229533886629838e-09,9.757624708228718e-10,2.4359998407005347e-15
_575_/X,71123,47581,0,-1,0,0,1,1.4924099824877024e-13,1.5053009949639318e-09,0,_575_,_254_,5.070768804849024e-11,-3.0304574405448648e-09,2.833847823069391e-09,2.997677883698202e-09,-1
_576_/A,61367,47440,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_576_,_115_,8.098261644606808e-11,-9.318176230621589e-10,7.431860127304901e-10,7.728467310563758e-10,2.374999915971069e-15
_576_/B,60522,47430,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_576_,_250_,1.6151698034594375e-10,-1.7420818121394177e-09,1.564682161614428e-09,1.5487464644081683e-09,2.4280000380301914e-15
_576_/Y,61037,47483,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_576_,_255_,5.5772809981480265e-11,-1.7420817011171152e-09,1.6458145957187753e-09,1.6394845481215725e-09,-1
_577_/A,60020,47400,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_577_,dpath.a_lt_b$in1\[4\],1.411095407188867e-10,-1.645789060589209e-09,6.87544687849595e-10,6.494340620832872e-10,2.349999950291095e-15
_577_/B,59472,47285,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_577_,_097_,1.0820284945811665e-10,-1.932970894458208e-09,9.5948493594733e-10,9.117989141493865e-10,2.4800000259368434e-15
_577_/C,58640,47275,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_577_,_150_,9.653772226059232e-11,-2.4143298471557273e-09,1.4180023821808163e-09,1.3833193479584338e-09,2.4629998629272128e-15
_577_/Y,59537,47555,0,-1,0,0,1,1.4649399586192519e-13,1.495808921170294e-09,0,_577_,_256_,1.6182015449839326e-10,-2.4143298471557273e-09,1.5640444495090833e-09,1.5720797996721103e-09,-1
_578_/A,60512,50375,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_578_,_175_,3.908631196480883e-10,-2.6644348949389496e-09,2.4035800016974918e-09,2.2109325481523e-09,1.6149999216845032e-15
_578_/B,59662,50375,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_578_,_256_,1.6182070960990558e-10,-1.8865422557468037e-09,1.5642921402658772e-09,1.5723107260612323e-09,1.5730000047531356e-15
_578_/X,61275,50195,0,-1,0,0,1,1.0071799758136837e-13,1.500386925812336e-09,0,_578_,_257_,5.610924919130511e-11,-2.6644348949389496e-09,2.5655402247082293e-09,2.454664915774174e-09,-1
_579_/A1,62952,50292,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_579_,_043_,1.8953871805393874e-10,-1.4045768992332341e-09,1.2794482140421337e-09,1.191112319887111e-09,2.364000134359788e-15
_579_/A2,62472,50875,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_579_,_255_,5.577285161484369e-11,-1.7420817011171152e-09,1.6459161811255285e-09,1.6395803603685977e-09,2.5130000060453973e-15
_579_/A3,61865,50520,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_579_,_257_,5.610924919130511e-11,-2.6644348949389496e-09,2.565588630432103e-09,2.454709102650554e-09,2.4329998617595968e-15
_579_/B1,63730,50520,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_579_,dpath.a_lt_b$in0\[4\],2.1790205750882308e-10,-8.115912386585933e-10,7.26132098893828e-10,6.567231758403125e-10,2.447999968222523e-15
_579_/Y,63408,50466,0,-1,0,0,1,6.59279962979091e-14,1.4930319203187992e-09,0,_579_,_258_,1.5019431531815286e-10,-2.6644348949389496e-09,2.633610218794047e-09,2.6514896944718203e-09,-1
_580_/A,82987,47440,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_580_,_168_,1.5927030527773667e-10,-1.2748965216857755e-09,1.3182971381198172e-09,1.2108185565296026e-09,2.374999915971069e-15
_580_/B,82142,47430,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_580_,net13,4.738102965529123e-11,-2.792843734056305e-11,6.83035364379414e-11,7.028852500035043e-11,2.4280000380301914e-15
_580_/Y,82657,47483,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_580_,_259_,6.190019330443164e-11,-1.274896410663473e-09,1.2941703264601756e-09,1.4036419804241973e-09,-1
_581_/A1,67885,47440,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_581_,_040_,1.5341228287724107e-10,-1.026108531476666e-09,1.0432918973179994e-09,9.691372149234212e-10,2.4000000934092797e-15
_581_/A2,68452,48010,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_581_,_254_,5.070770886517195e-11,-3.03045721850026e-09,2.8339135482724487e-09,2.997737169607717e-09,2.672000160464528e-15
_581_/A3,69141,47772,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_581_,_258_,1.5019431531815286e-10,-2.6644351169835545e-09,2.633745666003051e-09,2.651611596959924e-09,2.6650000684301815e-15
_581_/B1,70122,47400,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_581_,_259_,6.190019330443164e-11,-1.2748965216857755e-09,1.2943237592821788e-09,1.4037908613317995e-09,2.394000135527404e-15
_581_/Y,69801,47333,0,-1,0,0,1,4.761700067449151e-14,1.4872859610548517e-09,1,_581_,_013_,2.0898263675128703e-10,-3.03045721850026e-09,3.232941914177445e-09,2.9057034556245753e-09,-1
_582_/A,74247,61360,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_582_,_101_,1.6327014740191714e-10,-1.4444740958907687e-09,9.114880517024915e-10,8.927611427900217e-10,2.374999915971069e-15
_582_/B,73402,61370,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_582_,_102_,1.7858822753957782e-10,-1.4581649221412363e-09,9.203796613732607e-10,8.770134063418311e-10,2.4280000380301914e-15
_582_/Y,73917,61316,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_582_,_260_,7.029715698436689e-11,-1.4581649221412363e-09,9.964999936329377e-10,1.0107198411546392e-09,-1
_583_/A,71982,34165,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_583_,_053_,7.684657077344781e-11,-2.173598856458625e-09,7.412265801143292e-10,7.23846205197276e-10,2.4610000181387454e-15
_583_/B_N,71052,34335,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_583_,_093_,1.282203093699863e-10,-2.2692492329667857e-09,7.673879864888988e-10,7.500878251853749e-10,1.5459999825264575e-15
_583_/Y,72636,34152,0,-1,0,0,1,8.24069951816872e-14,1.4969190331726168e-09,0,_583_,_261_,1.0457815863285091e-10,-2.2692492329667857e-09,9.278212642627182e-10,8.894223135769153e-10,-1
_584_/A1,66185,36241,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_584_,_095_,1.6765040744548543e-10,-2.12967510293538e-09,7.910782584552578e-10,7.52892970190544e-10,2.502999935070113e-15
_584_/A2,66780,36517,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_584_,_117_,1.0030933028648548e-10,-2.282081634774613e-09,7.882791086544216e-10,8.597385026121174e-10,2.3900000224339954e-15
_584_/B1,65560,37090,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_584_,_261_,1.0457815863285091e-10,-2.2692492329667857e-09,9.279670365458514e-10,8.895559844290801e-10,2.5639998597995787e-15
_584_/C1,65075,37117,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_584_,_234_,2.9118801814220774e-10,-2.5536415204641116e-09,1.3029768375361073e-09,1.1838418023657482e-09,2.5420000848187796e-15
_584_/D1,64581,36883,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_584_,_230_,1.8869009132949088e-10,-2.418151456851092e-09,1.1926666321215862e-09,1.1245419040406546e-09,2.559999958464407e-15
_584_/X,63301,36848,0,-1,0,0,1,1.757909952587039e-13,1.499940949223344e-09,0,_584_,_262_,5.062376212672248e-11,-2.5536415204641116e-09,1.4580359142257748e-09,1.5521097740389678e-09,-1
_585_/A1,63667,44915,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_585_,_115_,8.098224868469117e-11,-1.786964798355939e-09,7.431205095720372e-10,7.72784614078148e-10,2.4200000236016114e-15
_585_/A2,63197,44915,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_585_,_119_,8.944567309043805e-11,-2.3343040833623263e-09,1.1636777097479012e-09,1.3338201654278237e-09,2.464999919473917e-15
_585_/A3,62750,44915,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_585_,_262_,5.062376212672248e-11,-2.5536415204641116e-09,1.4581628127174895e-09,1.552227457679578e-09,2.5070000481635215e-15
_585_/B1,64137,44915,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_585_,dpath.a_lt_b$in0\[4\],2.1790194648652061e-10,-1.7648285055571478e-09,7.261164447491808e-10,6.567085208963874e-10,2.4900000969121277e-15
_585_/X,61876,44990,0,-1,0,0,1,1.6022700202213136e-13,1.5021619503841066e-09,0,_585_,_263_,1.293245788236419e-10,-2.5536415204641116e-09,1.6596443108696235e-09,1.8108290422702567e-09,-1
_586_/A,59137,53250,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_586_,_256_,1.6182084838778366e-10,-2.4143298471557273e-09,1.564320895042215e-09,1.5723393698152677e-09,1.6370000143026576e-15
_586_/B,59985,53027,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_586_,_263_,1.293245788236419e-10,-2.5108852774735624e-09,1.659967274747487e-09,1.8111246946617143e-09,1.6999999955788275e-15
_586_/X,60870,52920,0,-1,0,0,1,1.0895799507863041e-13,1.4991509145190207e-09,0,_586_,_264_,1.5906387318409543e-10,-2.5108852774735624e-09,1.8750214714202684e-09,2.017818578892161e-09,-1
_587_/A,74417,58295,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_587_,_260_,7.029724718998764e-11,-1.4581649221412363e-09,9.966582004139468e-10,1.0108676118392168e-09,4.676999991448921e-15
_587_/B,74569,58433,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_587_,_264_,1.5906387318409543e-10,-2.4748663118856484e-09,1.875399391337851e-09,2.018185396579497e-09,4.652999736404944e-15
_587_/Y,75909,58716,0,-1,0,0,1,6.959000433195972e-14,1.4892979072200774e-09,0,_587_,net48,1.7115028838610158e-10,-2.4748660898410435e-09,2.2065032023732556e-09,2.169872947987983e-09,-1
_588_/A0,80327,57955,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_588_,dpath.a_lt_b$in1\[5\],1.5753313931110569e-10,-9.551348600922438e-10,6.991369705389161e-10,6.55029586127398e-10,1.6110000203493316e-15
